"V","Ib","Ve"
0.00341338177619,-1.1e-09,0.0
0.00344260771881,-9e-10,0.0
0.0034720838988,-1e-09,0.0
0.00350181245875,-1.2e-09,0.0
0.00353179555958,-1.2e-09,0.0
0.00356203538071,-1.2e-09,0.0
0.00359253412021,-1.2e-09,0.0
0.003623293995,-9e-10,0.0
0.00365431724095,-7e-10,0.0
0.00368560611309,-1e-09,0.0
0.00371716288576,-1.4e-09,0.0
0.00374898985277,-1e-09,0.0
0.00378108932757,-9e-10,0.0
0.0038134636434,-1.3e-09,0.0
0.00384611515352,-1e-09,0.0
0.0038790462313,-1.2e-09,0.0
0.00391225927044,-8e-10,0.0
0.00394575668515,-9e-10,0.0
0.0039795409103,-1e-09,0.0
0.00401361440161,-1e-09,0.0
0.00404797963581,-1e-09,0.0
0.00408263911087,-9e-10,0.0
0.00411759534612,-8e-10,0.0
0.00415285088247,-9e-10,0.0
0.00418840828258,-1e-09,0.0
0.00422427013108,-1.1e-09,0.0
0.00426043903468,-1e-09,0.0
0.00429691762246,-1.1e-09,0.0
0.00433370854597,-9e-10,0.0
0.00437081447949,-1.1e-09,0.0
0.00440823812018,-1e-09,0.0
0.00444598218832,-9e-10,0.0
0.00448404942744,-8e-10,0.0
0.0045224426046,-1e-09,0.0
0.00456116451052,-9e-10,0.0
0.00460021795985,-9e-10,0.0
0.00463960579131,-9e-10,0.0
0.00467933086793,-1.1e-09,0.0
0.00471939607727,-9e-10,0.0
0.00475980433159,-1e-09,0.0
0.00480055856811,-1.1e-09,0.0
0.00484166174918,-1e-09,0.0
0.00488311686253,-1e-09,0.0
0.00492492692146,-8e-10,0.0
0.00496709496506,-9e-10,0.0
0.00500962405847,-9e-10,0.0
0.00505251729305,-1.1e-09,0.0
0.00509577778664,-8e-10,0.0
0.00513940868378,-1e-09,0.0
0.00518341315591,-8e-10,0.0
0.00522779440166,-1e-09,0.0
0.00527255564701,-9e-10,0.0
0.0053177001456,-7e-10,0.0
0.00536323117889,-1e-09,0.0
0.00540915205646,-1e-09,0.0
0.00545546611622,-8e-10,0.0
0.00550217672467,-9e-10,0.0
0.00554928727712,-1.1e-09,0.0
0.00559680119796,-1e-09,0.0
0.00564472194089,-1.1e-09,0.0
0.0056930529892,-1.2e-09,0.0
0.00574179785598,-8e-10,0.0
0.00579096008442,-1e-09,0.0
0.00584054324803,-1e-09,0.0
0.00589055095095,-1e-09,0.0
0.00594098682813,-1e-09,0.0
0.00599185454569,-8e-10,0.0
0.0060431578011,-8e-10,0.0
0.00609490032353,-8e-10,0.0
0.00614708587403,-1e-09,0.0
0.00619971824591,-1e-09,0.0
0.0062528012649,-8e-10,0.0
0.00630633878954,-8e-10,0.0
0.00636033471137,-1e-09,0.0
0.00641479295526,-7e-10,0.0
0.0064697174797,-8e-10,0.0
0.00652511227705,-1e-09,0.0
0.00658098137388,-8e-10,0.0
0.0066373288312,-8e-10,0.0
0.00669415874483,-8e-10,0.0
0.00675147524563,-1.1e-09,0.0
0.00680928249985,-8e-10,0.0
0.00686758470939,-9e-10,0.0
0.00692638611216,-1.1e-09,0.0
0.00698569098231,-1e-09,0.0
0.00704550363063,-8e-10,0.0
0.00710582840479,-9e-10,0.0
0.00716666968971,-1.1e-09,0.0
0.00722803190783,-1.1e-09,0.0
0.00728991951947,-7e-10,0.0
0.00735233702313,-7e-10,0.0
0.00741528895585,-6e-10,0.0
0.00747877989348,-8e-10,0.0
0.00754281445109,-8e-10,0.0
0.00760739728323,-1e-09,0.0
0.00767253308432,-9e-10,0.0
0.00773822658898,-9e-10,0.0
0.00780448257236,-9e-10,0.0
0.00787130585048,-6e-10,0.0
0.00793870128063,-6e-10,0.0
0.00800667376167,-1e-09,0.0
0.00807522823439,-1e-09,0.0
0.00814436968191,-9e-10,0.0
0.00821410313002,-8e-10,0.0
0.0082844336475,-5e-10,0.0
0.00835536634657,-9e-10,0.0
0.00842690638322,-6e-10,0.0
0.00849905895756,-8e-10,0.0
0.00857182931424,-1e-09,0.0
0.00864522274283,-9e-10,0.0
0.00871924457816,-1.1e-09,0.0
0.00879390020076,-6e-10,0.0
0.00886919503721,-7e-10,0.0
0.00894513456059,-9e-10,0.0
0.00902172429079,-1.1e-09,0.0
0.00909896979501,-8e-10,0.0
0.00917687668808,-8e-10,0.0
0.00925545063294,-7e-10,0.0
0.00933469734098,-9e-10,0.0
0.00941462257252,-8e-10,0.0
0.00949523213719,-9e-10,0.0
0.00957653189436,-1e-09,0.0
0.00965852775357,-1e-09,0.0
0.00974122567498,-1e-09,0.0
0.00982463166974,-8e-10,0.0
0.00990875180051,-9e-10,0.0
0.00999359218183,-7e-10,0.0
0.0100791589806,-1.2e-09,0.0
0.0101654584165,-7e-10,0.0
0.0102524967626,-8e-10,0.0
0.0103402803455,-7e-10,0.0
0.010428815546,-8e-10,0.0
0.0105181087996,-1e-09,0.0
0.0106081665969,-8e-10,0.0
0.0106989954841,-7e-10,0.0
0.0107906020633,-9e-10,0.0
0.0108829929933,-8e-10,0.0
0.0109761749898,-1e-09,0.0
0.011070154826,-1e-09,0.0
0.0111649393332,-6e-10,0.0
0.0112605354012,-7e-10,0.0
0.0113569499786,-1e-09,0.0
0.0114541900736,-7e-10,0.0
0.0115522627545,-7e-10,0.0
0.0116511751501,-9e-10,0.0
0.01175093445,-6e-10,0.0
0.0118515479056,-8e-10,0.0
0.0119530228304,-8e-10,0.0
0.0120553666003,-9e-10,0.0
0.0121585866547,-8e-10,0.0
0.0122626904963,-8e-10,0.0
0.0123676856923,-7e-10,0.0
0.0124735798747,-6e-10,0.0
0.0125803807407,-4e-10,0.0
0.0126880960534,-9e-10,0.0
0.0127967336426,-7e-10,0.0
0.0129063014049,-7e-10,0.0
0.0130168073046,-8e-10,0.0
0.0131282593742,-9e-10,0.0
0.0132406657149,-8e-10,0.0
0.0133540344975,-5e-10,0.0
0.0134683739624,-7e-10,0.0
0.0135836924208,-7e-10,0.0
0.0136999982551,-8e-10,0.0
0.0138172999193,-7e-10,0.0
0.0139356059398,-6e-10,0.0
0.0140549249162,-1e-09,0.0
0.0141752655215,-7e-10,0.0
0.014296636503,-8e-10,0.0
0.0144190466831,-7e-10,0.0
0.0145425049596,-6e-10,0.0
0.0146670203063,-7e-10,0.0
0.0147926017741,-6e-10,0.0
0.0149192584914,-7e-10,0.0
0.0150469996646,-8e-10,0.0
0.0151758345789,-7e-10,0.0
0.0153057725992,-7e-10,0.0
0.0154368231704,-8e-10,0.0
0.0155689958184,-1e-09,0.0
0.0157023001507,-7e-10,0.0
0.0158367458568,-6e-10,0.0
0.0159723427094,-8e-10,0.0
0.0161091005648,-8e-10,0.0
0.0162470293637,-8e-10,0.0
0.0163861391319,-9e-10,0.0
0.0165264399812,-8e-10,0.0
0.0166679421096,-8e-10,0.0
0.0168106558028,-8e-10,0.0
0.0169545914344,-7e-10,0.0
0.0170997594668,-8e-10,0.0
0.017246170452,-8e-10,0.0
0.0173938350325,-9e-10,0.0
0.0175427639416,-1e-09,0.0
0.0176929680049,-9e-10,0.0
0.0178444581403,-8e-10,0.0
0.0179972453595,-7e-10,0.0
0.0181513407682,-6e-10,0.0
0.0183067555675,-8e-10,0.0
0.0184635010542,-8e-10,0.0
0.0186215886218,-9e-10,0.0
0.0187810297614,-8e-10,0.0
0.0189418360626,-8e-10,0.0
0.0191040192141,-8e-10,0.0
0.0192675910047,-6e-10,0.0
0.0194325633242,-7e-10,0.0
0.0195989481642,-7e-10,0.0
0.0197667576188,-6e-10,0.0
0.0199360038859,-8e-10,0.0
0.0201066992677,-8e-10,0.0
0.0202788561718,-6e-10,0.0
0.0204524871119,-7e-10,0.0
0.020627604709,-7e-10,0.0
0.020804221692,-7e-10,0.0
0.0209823508991,-6e-10,0.0
0.0211620052781,-6e-10,0.0
0.0213431978878,-7e-10,0.0
0.0215259418987,-8e-10,0.0
0.0217102505943,-8e-10,0.0
0.0218961373716,-7e-10,0.0
0.0220836157423,-8e-10,0.0
0.0222726993341,-6e-10,0.0
0.0224634018911,-6e-10,0.0
0.022655737275,-6e-10,0.0
0.0228497194666,-6e-10,0.0
0.0230453625659,-7e-10,0.0
0.0232426807939,-7e-10,0.0
0.0234416884935,-7e-10,0.0
0.0236424001301,-6e-10,0.0
0.0238448302931,-8e-10,0.0
0.0240489936969,-7e-10,0.0
0.0242549051817,-9e-10,0.0
0.0244625797149,-8e-10,0.0
0.0246720323919,-8e-10,0.0
0.0248832784377,-6e-10,0.0
0.0250963332072,-5e-10,0.0
0.0253112121871,-6e-10,0.0
0.0255279309966,-7e-10,0.0
0.0257465053886,-1.1e-09,0.0
0.0259669512508,-7e-10,0.0
0.0261892846073,-8e-10,0.0
0.0264135216189,-6e-10,0.0
0.0266396785851,-6e-10,0.0
0.0268677719449,-6e-10,0.0
0.027097818278,-6e-10,0.0
0.027329834306,-9e-10,0.0
0.0275638368939,-6e-10,0.0
0.0277998430508,-5e-10,0.0
0.0280378699318,-7e-10,0.0
0.0282779348385,-5e-10,0.0
0.0285200552208,-8e-10,0.0
0.0287642486782,-7e-10,0.0
0.0290105329605,-8e-10,0.0
0.0292589259699,-6e-10,0.0
0.0295094457615,-7e-10,0.0
0.0297621105453,-8e-10,0.0
0.0300169386869,-8e-10,0.0
0.0302739487095,-7e-10,0.0
0.0305331592947,-8e-10,0.0
0.030794589284,-8e-10,0.0
0.0310582576804,-6e-10,0.0
0.0313241836495,-4e-10,0.0
0.0315923865209,-8e-10,0.0
0.03186288579,-7e-10,0.0
0.0321357011188,-7e-10,0.0
0.0324108523378,-7e-10,0.0
0.0326883594473,-8e-10,0.0
0.0329682426189,-8e-10,0.0
0.0332505221968,-7e-10,0.0
0.0335352186993,-8e-10,0.0
0.0338223528207,-6e-10,0.0
0.0341119454322,-6e-10,0.0
0.0344040175838,-9e-10,0.0
0.0346985905057,-7e-10,0.0
0.03499568561,-5e-10,0.0
0.035295324492,-7e-10,0.0
0.035597528932,-6e-10,0.0
0.0359023208967,-4e-10,0.0
0.0362097225408,-6e-10,0.0
0.036519756209,-5e-10,0.0
0.0368324444371,-6e-10,0.0
0.0371478099537,-7e-10,0.0
0.0374658756824,-7e-10,0.0
0.0377866647428,-6e-10,0.0
0.0381102004524,-5e-10,0.0
0.0384365063286,-8e-10,0.0
0.0387656060901,-7e-10,0.0
0.0390975236584,-7e-10,0.0
0.0394322831601,-5e-10,0.0
0.0397699089285,-7e-10,0.0
0.0401104255048,-5e-10,0.0
0.0404538576406,-5e-10,0.0
0.0408002302996,-6e-10,0.0
0.0411495686589,-6e-10,0.0
0.0415018981113,-6e-10,0.0
0.0418572442671,-4e-10,0.0
0.0422156329558,-7e-10,0.0
0.0425770902281,-6e-10,0.0
0.0429416423577,-3e-10,0.0
0.0433093158433,-7e-10,0.0
0.0436801374104,-3e-10,0.0
0.0440541340135,-6e-10,0.0
0.0444313328377,-6e-10,0.0
0.044811761301,-5e-10,0.0
0.045195447056,-3e-10,0.0
0.0455824179924,-6e-10,0.0
0.0459727022382,-4e-10,0.0
0.0463663281628,-6e-10,0.0
0.0467633243779,-5e-10,0.0
0.0471637197407,-8e-10,0.0
0.0475675433552,-6e-10,0.0
0.0479748245747,-3e-10,0.0
0.0483855930037,-5e-10,0.0
0.0487998785003,-6e-10,0.0
0.0492177111783,-6e-10,0.0
0.0496391214092,-6e-10,0.0
0.0500641398246,-7e-10,0.0
0.0504927973184,-8e-10,0.0
0.0509251250489,-8e-10,0.0
0.0513611544414,-5e-10,0.0
0.0518009171901,-8e-10,0.0
0.0522444452606,-8e-10,0.0
0.0526917708922,-4e-10,0.0
0.0531429266003,-5e-10,0.0
0.0535979451786,-8e-10,0.0
0.0540568597017,-6e-10,0.0
0.0545197035273,-8e-10,0.0
0.0549865102987,-5e-10,0.0
0.0554573139474,-4e-10,0.0
0.0559321486952,-6e-10,0.0
0.0564110490571,-6e-10,0.0
0.0568940498436,-5e-10,0.0
0.0573811861631,-4e-10,0.0
0.0578724934249,-5e-10,0.0
0.0583680073412,-4e-10,0.0
0.05886776393,-7e-10,0.0
0.059371799518,-6e-10,0.0
0.0598801507424,-3e-10,0.0
0.0603928545546,-4e-10,0.0
0.0609099482222,-5e-10,0.0
0.0614314693318,-6e-10,0.0
0.0619574557918,-5e-10,0.0
0.0624879458354,-6e-10,0.0
0.0630229780231,-7e-10,0.0
0.0635625912453,-4e-10,0.0
0.0641068247257,-5e-10,0.0
0.0646557180237,-5e-10,0.0
0.0652093110375,-5e-10,0.0
0.0657676440067,-2e-10,0.0
0.0663307575157,-4e-10,0.0
0.0668986924962,-7e-10,0.0
0.0674714902305,-7e-10,0.0
0.0680491923543,-5e-10,0.0
0.0686318408598,-4e-10,0.0
0.0692194780987,-5e-10,0.0
0.0698121467855,-8e-10,0.0
0.0704098900001,-6e-10,0.0
0.0710127511915,-8e-10,0.0
0.0716207741808,-5e-10,0.0
0.0722340031641,-6e-10,0.0
0.0728524827159,-3e-10,0.0
0.0734762577925,-5e-10,0.0
0.0741053737351,-5e-10,0.0
0.0747398762731,-2e-10,0.0
0.0753798115274,0.0,0.0
0.0760252260137,-4e-10,0.0
0.0766761666463,-3e-10,0.0
0.0773326807408,-7e-10,0.0
0.0779948160183,-6e-10,0.0
0.0786626206081,-5e-10,0.0
0.079336143052,-5e-10,0.0
0.080015432307,-4e-10,0.0
0.0807005377497,-6e-10,0.0
0.0813915091791,-1e-10,0.0
0.0820883968208,-6e-10,0.0
0.0827912513305,-5e-10,0.0
0.0835001237974,-5e-10,0.0
0.0842150657483,-2e-10,0.0
0.0849361291511,-1e-10,0.0
0.0856633664188,-5e-10,0.0
0.0863968304129,-5e-10,0.0
0.0871365744477,-2e-10,0.0
0.087882652294,-4e-10,0.0
0.088635118183,-3e-10,0.0
0.0893940268101,-5e-10,0.0
0.090159433339,-4e-10,0.0
0.0909313934061,-2e-10,0.0
0.0917099631236,-4e-10,0.0
0.0924951990846,-2e-10,0.0
0.0932871583665,-3e-10,0.0
0.0940858985356,-4e-10,0.0
0.0948914776508,-2e-10,0.0
0.0957039542684,-5e-10,0.0
0.096523387446,-2e-10,0.0
0.0973498367468,-2e-10,0.0
0.098183362244,-4e-10,0.0
0.0990240245252,-6e-10,0.0
0.0998718846966,-4e-10,0.0
0.100727004388,-9e-10,0.0
0.101589445756,-1e-10,0.0
0.102459271491,-4e-10,0.0
0.103336544819,-4e-10,0.0
0.104221329506,-7e-10,0.0
0.105113689868,-4e-10,0.0
0.106013690767,-6e-10,0.0
0.106921397623,-2e-10,0.0
0.107836876417,-1e-10,0.0
0.108760193693,-3e-10,0.0
0.109691416564,-5e-10,0.0
0.110630612721,-4e-10,0.0
0.111577850431,-4e-10,0.0
0.112533198549,-4e-10,0.0
0.113496726515,-3e-10,0.0
0.114468504369,-6e-10,0.0
0.115448602746,-4e-10,0.0
0.116437092889,-4e-10,0.0
0.117434046648,-5e-10,0.0
0.118439536492,3e-10,0.0
0.119453635507,-2e-10,0.0
0.120476417406,-4e-10,0.0
0.121507956534,-2e-10,0.0
0.122548327872,-3e-10,0.0
0.123597607042,-1e-10,0.0
0.124655870315,-4e-10,0.0
0.125723194614,-3e-10,0.0
0.126799657522,-2e-10,0.0
0.127885337283,-4e-10,0.0
0.128980312816,-2e-10,0.0
0.130084663711,-4e-10,0.0
0.131198470243,-2e-10,0.0
0.132321813371,-1e-10,0.0
0.13345477475,-1e-10,0.0
0.134597436733,-2e-10,0.0
0.135749882377,-2e-10,0.0
0.136912195453,2e-10,0.0
0.138084460447,-1e-10,0.0
0.139266762569,-3e-10,0.0
0.140459187758,-1e-10,0.0
0.141661822691,-2e-10,0.0
0.142874754783,0.0,0.0
0.144098072202,-4e-10,0.0
0.145331863868,-2e-10,0.0
0.146576219464,-4e-10,0.0
0.147831229439,0.0,0.0
0.149096985018,3e-10,0.0
0.150373578208,-3e-10,0.0
0.1516611018,-2e-10,0.0
0.152959649384,-3e-10,0.0
0.154269315348,0.0,0.0
0.15559019489,-2e-10,0.0
0.156922384022,-3e-10,0.0
0.15826597958,-5e-10,0.0
0.159621079226,-3e-10,0.0
0.16098778146,-2e-10,0.0
0.162366185627,-3e-10,0.0
0.163756391919,-3e-10,0.0
0.165158501389,0.0,0.0
0.166572615954,-5e-10,0.0
0.167998838402,-8e-10,0.0
0.169437272405,-1e-10,0.0
0.170888022518,-1e-10,0.0
0.172351194196,-2e-10,0.0
0.173826893792,4e-10,0.0
0.175315228575,-5e-10,0.0
0.176816306727,-3e-10,0.0
0.17833023736,-8e-10,0.0
0.179857130519,-2e-10,0.0
0.181397097191,-2e-10,0.0
0.182950249314,-2e-10,0.0
0.184516699784,-3e-10,0.0
0.186096562464,-2e-10,0.0
0.18768995219,-3e-10,0.0
0.189296984785,-2e-10,0.0
0.190917777059,0.0,0.0
0.192552446827,4e-10,0.0
0.19420111291,-1e-10,0.0
0.195863895146,1e-10,0.0
0.197540914399,1e-10,0.0
0.199232292571,1e-10,0.0
0.200938152604,-3e-10,0.0
0.202658618494,-3e-10,0.0
0.2043938153,-1e-10,0.0
0.206143869149,-2e-10,0.0
0.207908907251,3e-10,0.0
0.209689057902,0.0,0.0
0.211484450499,-3e-10,0.0
0.213295215547,0.0,0.0
0.215121484666,-1e-10,0.0
0.216963390604,-2e-10,0.0
0.218821067249,-1e-10,0.0
0.220694649629,-4e-10,0.0
0.222584273934,-1e-10,0.0
0.224490077516,0.0,0.0
0.226412198905,-1e-10,0.0
0.228350777818,1e-10,0.0
0.230305955166,-1e-10,0.0
0.232277873067,2e-10,0.0
0.234266674858,0.0,0.0
0.2362725051,-1e-10,0.0
0.238295509595,-2e-10,0.0
0.24033583539,0.0,0.0
0.242393630795,3e-10,0.0
0.244469045386,-1e-10,0.0
0.246562230022,-2e-10,0.0
0.248673336853,1e-10,0.0
0.250802519332,-2e-10,0.0
0.252949932226,0.0,0.0
0.255115731626,0.0,0.0
0.25730007496,-2e-10,0.0
0.259503121006,0.0,0.0
0.261725029899,3e-10,0.0
0.263965963145,3e-10,0.0
0.266226083634,4e-10,0.0
0.268505555651,3e-10,0.0
0.270804544887,4e-10,0.0
0.273123218451,4e-10,0.0
0.275461744884,7e-10,0.0
0.277820294169,3e-10,0.0
0.280199037745,2e-10,0.0
0.28259814852,2e-10,0.0
0.28501780088,-2e-10,0.0
0.287458170706,0.0,0.0
0.289919435385,2e-10,0.0
0.292401773821,3e-10,0.0
0.294905366452,-2e-10,0.0
0.29743039526,0.0,0.0
0.299977043784,4e-10,0.0
0.302545497137,2e-10,0.0
0.305135942014,8e-10,0.0
0.307748566712,5e-10,0.0
0.310383561136,9e-10,0.0
0.313041116822,-1e-10,0.0
0.315721426941,2e-10,0.0
0.318424686321,1e-10,0.0
0.321151091458,3e-10,0.0
0.323900840529,-1e-10,0.0
0.32667413341,-2e-10,0.0
0.329471171685,7e-10,0.0
0.332292158667,1e-10,0.0
0.335137299409,3e-10,0.0
0.33800680072,4e-10,0.0
0.340900871178,5e-10,0.0
0.343819721148,6e-10,0.0
0.346763562798,4e-10,0.0
0.34973261011,2e-10,0.0
0.352727078899,6e-10,0.0
0.355747186827,2e-10,0.0
0.358793153422,5e-10,0.0
0.36186520009,6e-10,0.0
0.364963550133,7e-10,0.0
0.368088428764,6e-10,0.0
0.371240063125,4e-10,0.0
0.374418682305,-2e-10,0.0
0.37762451735,4e-10,0.0
0.380857801289,1.2e-09,0.0
0.384118769143,9e-10,0.0
0.387407657945,3e-10,0.0
0.390724706761,-1e-10,0.0
0.394070156701,8e-10,0.0
0.397444250939,1.1e-09,0.0
0.400847234734,3e-10,0.0
0.404279355442,9e-10,0.0
0.407740862539,1.1e-09,0.0
0.411232007635,1e-09,0.0
0.414753044496,6e-10,0.0
0.418304229061,9e-10,0.0
0.421885819458,1.6e-09,0.0
0.425498076029,1.2e-09,0.001
0.429141261341,1.6e-09,0.001
0.432815640212,1.4e-09,0.001
0.436521479726,1.2e-09,0.001
0.440259049254,1.7e-09,0.001
0.444028620475,2e-09,0.001
0.447830467391,2.3e-09,0.001
0.451664866353,2.5e-09,0.001
0.455532096077,2e-09,0.002
0.459432437665,1.9e-09,0.002
0.463366174627,2.8e-09,0.002
0.467333592899,3.2e-09,0.002
0.471334980867,2.7e-09,0.003
0.475370629383,3.2e-09,0.003
0.479440831794,3.9e-09,0.004
0.483545883955,4.5e-09,0.004
0.487686084255,4.9e-09,0.005
0.491861733639,5.5e-09,0.006
0.496073135628,5.6e-09,0.006
0.500320596341,7.1e-09,0.007
0.504604424519,7.5e-09,0.008
0.508924931547,7.9e-09,0.009
0.513282431475,8.9e-09,0.011
0.517677241042,9.6e-09,0.012
0.5221096797,1.09e-08,0.014
0.526580069635,1.15e-08,0.015
0.531088735792,1.42e-08,0.017
0.535636005899,1.46e-08,0.019
0.540222210489,1.53e-08,0.02
0.544847682926,1.82e-08,0.023
0.549512759427,1.83e-08,0.025
0.554217779089,1.99e-08,0.027
0.558963083913,2.19e-08,0.03
0.563749018825,2.33e-08,0.032
0.568575931709,2.56e-08,0.035
0.573444173424,2.75e-08,0.038
0.578354097834,2.93e-08,0.041
0.583306061833,3.22e-08,0.044
0.588300425373,3.32e-08,0.047
0.593337551483,3.49e-08,0.051
0.598417806306,3.73e-08,0.054
0.603541559115,4.03e-08,0.058
0.608709182349,4.31e-08,0.061
0.613921051632,4.4e-08,0.065
0.619177545807,4.65e-08,0.069
0.624479046959,4.92e-08,0.073
0.629825940447,5.09e-08,0.077
0.635218614926,5.49e-08,0.081
0.640657462381,5.62e-08,0.085
0.646142878152,5.93e-08,0.09
0.651675260966,6.15e-08,0.094
0.657255012962,6.44e-08,0.099
0.662882539723,6.73e-08,0.103
0.668558250305,6.96e-08,0.107
0.674282557264,7.33e-08,0.112
0.680055876692,7.7e-08,0.117
0.685878628241,7.79e-08,0.122
0.691751235158,8.17e-08,0.127
0.697674124312,8.41e-08,0.131
0.703647726228,8.75e-08,0.136
0.709672475118,9e-08,0.141
0.71574880891,9.29e-08,0.146
0.721877169282,9.56e-08,0.152
0.728058001696,1.001e-07,0.157
0.734291755425,1.028e-07,0.163
0.740578883591,1.042e-07,0.168
0.746919843194,1.084e-07,0.174
