"V","Ib","Ve"
3.9039039039,1.744e-06,3.246
3.90890890891,1.747e-06,3.252
3.91391391391,1.749e-06,3.256
3.91891891892,1.751e-06,3.26
3.92392392392,1.742e-06,3.266
3.92892892893,1.751e-06,3.27
3.93393393393,1.753e-06,3.276
3.93893893894,1.763e-06,3.28
3.94394394394,1.763e-06,3.284
3.94894894895,1.803e-06,3.292
3.95395395395,1.805e-06,3.294
3.95895895896,1.785e-06,3.3
3.96396396396,1.771e-06,3.304
3.96896896897,1.778e-06,3.308
3.97397397397,1.78e-06,3.314
3.97897897898,1.778e-06,3.318
3.98398398398,1.782e-06,3.324
3.98898898899,1.843e-06,3.328
3.99399399399,1.799e-06,3.334
3.998998999,1.787e-06,3.338
4.004004004,1.796e-06,3.348
4.00900900901,1.806e-06,3.354
4.01401401401,1.799e-06,3.358
4.01901901902,1.806e-06,3.364
4.02402402402,1.823e-06,3.368
4.02902902903,1.81e-06,3.372
4.03403403403,1.809e-06,3.378
4.03903903904,1.819e-06,3.382
4.04404404404,1.825e-06,3.388
4.04904904905,1.821e-06,3.392
4.05405405405,1.827e-06,3.396
4.05905905906,1.84e-06,3.402
4.06406406406,1.821e-06,3.406
4.06906906907,1.824e-06,3.412
4.07407407407,1.834e-06,3.416
4.07907907908,1.828e-06,3.42
4.08408408408,1.838e-06,3.426
4.08908908909,1.838e-06,3.43
4.09409409409,1.852e-06,3.436
4.0990990991,1.841e-06,3.44
4.1041041041,1.846e-06,3.446
4.10910910911,1.851e-06,3.45
4.11411411411,1.848e-06,3.454
4.11911911912,1.846e-06,3.46
4.12412412412,1.853e-06,3.464
4.12912912913,1.858e-06,3.47
4.13413413413,1.86e-06,3.474
4.13913913914,1.865e-06,3.48
4.14414414414,1.869e-06,3.484
4.14914914915,1.865e-06,3.488
4.15415415415,1.869e-06,3.494
4.15915915916,1.879e-06,3.498
4.16416416416,1.874e-06,3.504
4.16916916917,1.88e-06,3.508
4.17417417417,1.885e-06,3.514
4.17917917918,1.884e-06,3.518
4.18418418418,1.883e-06,3.524
4.18918918919,1.888e-06,3.528
4.19419419419,1.888e-06,3.532
4.1991991992,1.89e-06,3.538
4.2042042042,1.904e-06,3.544
4.20920920921,1.892e-06,3.548
4.21421421421,1.899e-06,3.552
4.21921921922,1.904e-06,3.558
4.22422422422,1.898e-06,3.562
4.22922922923,1.908e-06,3.568
4.23423423423,1.915e-06,3.572
4.23923923924,1.914e-06,3.578
4.24424424424,1.927e-06,3.582
4.24924924925,1.92e-06,3.588
4.25425425425,1.919e-06,3.592
4.25925925926,1.923e-06,3.598
4.26426426426,1.93e-06,3.602
4.26926926927,1.928e-06,3.608
4.27427427427,1.939e-06,3.612
4.27927927928,1.933e-06,3.618
4.28428428428,1.95e-06,3.622
4.28928928929,1.96e-06,3.628
4.29429429429,1.96e-06,3.632
4.2992992993,1.96e-06,3.638
4.3043043043,1.96e-06,3.642
4.30930930931,1.96e-06,3.648
4.31431431431,1.96e-06,3.652
4.31931931932,1.96e-06,3.658
4.32432432432,1.97e-06,3.662
4.32932932933,1.97e-06,3.668
4.33433433433,1.98e-06,3.672
4.33933933934,1.98e-06,3.676
4.34434434434,1.98e-06,3.682
4.34934934935,1.98e-06,3.688
4.35435435435,1.98e-06,3.692
4.35935935936,1.99e-06,3.698
4.36436436436,1.99e-06,3.702
4.36936936937,1.99e-06,3.708
4.37437437437,2e-06,3.712
4.37937937938,1.99e-06,3.716
4.38438438438,2e-06,3.722
4.38938938939,2.01e-06,3.726
4.39439439439,2.01e-06,3.732
4.3993993994,2.01e-06,3.736
4.4044044044,2e-06,3.742
4.40940940941,2.02e-06,3.746
4.41441441441,2.02e-06,3.752
4.41941941942,2.02e-06,3.756
4.42442442442,2.02e-06,3.762
4.42942942943,2.03e-06,3.766
4.43443443443,2.03e-06,3.77
4.43943943944,2.03e-06,3.776
4.44444444444,2.02e-06,3.78
4.44944944945,2.03e-06,3.786
4.45445445445,2.03e-06,3.79
4.45945945946,2.04e-06,3.796
4.46446446446,2.04e-06,3.8
4.46946946947,2.04e-06,3.806
4.47447447447,2.04e-06,3.81
4.47947947948,2.05e-06,3.816
4.48448448448,2.06e-06,3.82
4.48948948949,2.05e-06,3.826
4.49449449449,2.06e-06,3.83
4.4994994995,2.06e-06,3.836
4.5045045045,2.05e-06,3.84
4.50950950951,2.07e-06,3.844
4.51451451451,2.06e-06,3.85
4.51951951952,2.07e-06,3.854
4.52452452452,2.07e-06,3.86
4.52952952953,2.07e-06,3.864
4.53453453453,2.08e-06,3.868
4.53953953954,2.09e-06,3.874
4.54454454454,2.09e-06,3.878
4.54954954955,2.08e-06,3.884
4.55455455455,2.09e-06,3.888
4.55955955956,2.08e-06,3.892
4.56456456456,2.1e-06,3.898
4.56956956957,2.1e-06,3.902
4.57457457457,2.09e-06,3.906
4.57957957958,2.1e-06,3.912
4.58458458458,2.1e-06,3.916
4.58958958959,2.11e-06,3.922
4.59459459459,2.11e-06,3.926
4.5995995996,2.11e-06,3.93
4.6046046046,2.11e-06,3.936
4.60960960961,2.11e-06,3.94
4.61461461461,2.11e-06,3.946
4.61961961962,2.12e-06,3.95
4.62462462462,2.12e-06,3.956
4.62962962963,2.12e-06,3.96
4.63463463463,2.13e-06,3.964
4.63963963964,2.13e-06,3.97
4.64464464464,2.14e-06,3.974
4.64964964965,2.14e-06,3.978
4.65465465465,2.13e-06,3.984
4.65965965966,2.14e-06,3.988
4.66466466466,2.14e-06,3.994
4.66966966967,2.14e-06,3.998
4.67467467467,2.15e-06,4.002
4.67967967968,2.15e-06,4.008
4.68468468468,2.15e-06,4.012
4.68968968969,2.16e-06,4.016
4.69469469469,2.15e-06,4.022
4.6996996997,2.16e-06,4.026
4.7047047047,2.16e-06,4.03
4.70970970971,2.16e-06,4.036
4.71471471471,2.17e-06,4.04
4.71971971972,2.17e-06,4.044
4.72472472472,2.18e-06,4.05
4.72972972973,2.17e-06,4.054
4.73473473473,2.18e-06,4.06
4.73973973974,2.17e-06,4.064
4.74474474474,2.18e-06,4.068
4.74974974975,2.19e-06,4.074
4.75475475475,2.18e-06,4.078
4.75975975976,2.18e-06,4.084
4.76476476476,2.2e-06,4.088
4.76976976977,2.19e-06,4.092
4.77477477477,2.19e-06,4.098
4.77977977978,2.21e-06,4.102
4.78478478478,2.2e-06,4.108
4.78978978979,2.2e-06,4.112
4.79479479479,2.21e-06,4.116
4.7997997998,2.21e-06,4.122
4.8048048048,2.21e-06,4.122
4.80980980981,2.21e-06,4.122
4.81481481481,2.23e-06,4.122
4.81981981982,2.22e-06,4.122
4.82482482482,2.22e-06,4.122
4.82982982983,2.23e-06,4.122
4.83483483483,2.22e-06,4.122
4.83983983984,2.23e-06,4.122
4.84484484484,2.23e-06,4.122
4.84984984985,2.24e-06,4.122
4.85485485485,2.23e-06,4.122
4.85985985986,2.23e-06,4.122
4.86486486486,2.25e-06,4.122
4.86986986987,2.25e-06,4.122
4.87487487487,2.26e-06,4.122
4.87987987988,2.26e-06,4.122
4.88488488488,2.25e-06,4.122
4.88988988989,2.27e-06,4.122
4.89489489489,2.27e-06,4.122
4.8998998999,2.26e-06,4.122
4.9049049049,2.26e-06,4.122
4.90990990991,2.27e-06,4.122
4.91491491491,2.28e-06,4.122
4.91991991992,2.27e-06,4.122
4.92492492492,2.27e-06,4.122
4.92992992993,2.29e-06,4.122
4.93493493493,2.28e-06,4.122
4.93993993994,2.28e-06,4.122
4.94494494494,2.28e-06,4.122
4.94994994995,2.29e-06,4.122
4.95495495495,2.29e-06,4.122
4.95995995996,2.3e-06,4.122
4.96496496496,2.31e-06,4.122
4.96996996997,2.31e-06,4.122
4.97497497497,2.31e-06,4.122
4.97997997998,2.31e-06,4.122
4.98498498498,2.31e-06,4.122
4.98998998999,2.31e-06,4.122
4.99499499499,2.31e-06,4.122
5.0,2.32e-06,4.122
